,SRR1039508,SRR1039509,SRR1039512,SRR1039513,SRR1039516,SRR1039517,SRR1039520,SRR1039521
ENSG00000134996,422.997112639325,440.782933047357,366.251564865342,399.982655080908,322.670665880692,295.914514739503,346.436162741097,401.248422720725
ENSG00000135002,485.51862582389,607.052950829777,658.744134028636,738.773933824811,606.281198523196,766.232753141901,755.860718707849,697.685252171393
ENSG00000135018,1895.18336840714,2121.33760942538,2094.07723429953,2456.6098890417,2017.54079508559,2413.06135690957,1915.71595948369,2338.6748437733
ENSG00000135040,420.066416708798,352.626346437885,429.836905987798,350.731059492587,457.682865551824,405.27422670845,369.242305115903,386.426581248192
ENSG00000135045,78.1518914807067,78.1134311729493,61.041927477557,53.7290133690772,84.913333126498,74.3360133645128,114.030711874029,65.6395836640764
ENSG00000135046,7644.23188545662,10333.2910380216,8813.7760841206,12830.7868870543,7031.6731162053,7710.93184784966,8794.48290243701,13330.1289986191
ENSG00000135047,4154.74993084307,4876.50991751126,4732.44498860727,6008.69466177513,6138.38485171454,5296.44095222154,4875.08443430967,5707.46766988768
ENSG00000135048,565.624314591615,923.970300160029,711.308016023199,1393.96940240884,771.013064788602,1482.43165113461,574.497586489155,1097.87497192979
ENSG00000135049,188.541438197205,216.485794965031,239.080882620432,285.062265374826,220.774666128895,240.162504716118,218.287362730284,281.614987978134
ENSG00000135052,1911.79064534679,1583.47084049164,2267.0293621526,1937.22942647395,2506.64159389422,1830.52432910113,2213.28181713591,1584.87833459875
ENSG00000135069,1197.67773694183,594.777983074028,1285.2716952219,532.812715910015,673.362731693129,306.636055128615,937.223850926542,268.910552430249
ENSG00000135070,607.630956262494,812.379684198673,655.352915835439,1007.4190006702,601.186398535606,876.307234470122,619.023864459014,913.660656485451
ENSG00000135074,596.885071183897,669.543695768137,650.266088545642,1128.30928075062,636.00086511747,676.171813873357,565.809532251134,1068.23128898473
ENSG00000135077,16.6072769396502,24.5499355114984,17.8038955142875,16.4171985294402,19.5300666190945,18.5840033411282,19.5481220355478,9.52832666091432
ENSG00000135083,3.90759457403533,5.57953079806781,6.78243638639523,4.47741778075643,16.1335332940346,2.85907743709665,3.25802033925797,2.11740592464763
ENSG00000135090,1116.5951495306,1662.70017782421,1227.62098593754,1496.95001136623,1263.51039692229,1457.41472356002,1145.73715263905,1507.59301834911
ENSG00000135093,385.874964185989,257.774322870733,316.231096515678,283.569792781241,401.640065688335,273.756664602004,379.016366133677,303.847750186934
ENSG00000135100,15.6303782961413,12.2749677557492,12.7170682244911,4.47741778075643,8.4913333126498,11.4363097483866,9.7740610177739,17.9979503595048
ENSG00000135108,1134.17932511376,941.824798713846,1064.84251266405,986.52438436,1038.49006413707,837.709689069318,1008.90029839022,1040.70501196431
ENSG00000135111,2306.45769732436,1716.26367348566,1859.23537442059,1453.66830615225,2358.89239425411,1435.97164278179,1750.64292896128,1467.36230578081
ENSG00000135114,8.7920877915795,3.34771847884068,3.39121819319761,2.98494518717095,5.94393331885486,4.28861615564497,1.08600677975266,1.05870296232381
ENSG00000135116,1.95379728701767,1.11590615961356,1.69560909659881,2.98494518717095,5.94393331885486,2.14430807782249,6.51604067851594,1.05870296232381
ENSG00000135119,8.7920877915795,5.57953079806781,7.63024093469463,4.47741778075643,5.94393331885486,4.28861615564497,1.08600677975266,3.17610888697144
ENSG00000135124,433.742997717922,391.68306202436,462.901283371474,407.445018048835,332.860265855872,391.693608882241,282.361762735691,333.491433132001
ENSG00000135148,1029.65117025831,1122.60159657124,1008.03960792799,1280.54148529634,1149.72653053278,815.551838931819,889.439552617425,1020.58965568016
ENSG00000135164,985.690731300413,1077.9653501867,1309.01022257428,1401.43176537676,1165.01093049555,1160.07067010196,1177.23134925188,1357.25719769913
ENSG00000135185,289.161998478615,331.424129405228,210.255527978252,338.791278743903,201.2445995098,256.602199979424,292.135823753464,361.01771015242
ENSG00000135205,92.8053711333392,98.1997420459934,82.2370411850421,131.337588235522,89.1589997828229,87.9166311907219,104.256650856255,116.457325855619
ENSG00000135211,317.492059140371,345.930909480204,228.05942349254,350.731059492587,178.317999565646,217.289885219345,292.135823753464,296.436829450668
ENSG00000135213,1190.83944643727,1250.9308049268,1212.36050406815,1183.53076671328,1221.05373035904,1499.58611575719,1295.60608824492,1355.13979177448
ENSG00000135218,14.6534796526325,16.7385923942034,55.1072956394612,58.2064311498336,38.2109999069241,50.0338551491913,36.9242305115903,48.7003362668954
ENSG00000135241,820.59486054742,1199.59912158458,724.025084247691,1113.38455481477,816.866264676911,882.025389344316,741.742630571064,1306.43945550759
ENSG00000135245,197.333525988784,178.54498553817,112.758004923821,105.965554144569,154.542266290226,299.488361535874,154.212962724877,125.985652516534
ENSG00000135248,0.976898643508833,2.23181231922712,2.54341364489821,4.47741778075643,3.39653332505992,4.28861615564497,0,2.11740592464763
ENSG00000135249,346.799018445636,305.758287734116,265.362823617713,308.941826872194,357.485132462557,310.209901924986,305.167905110496,319.728294621792
ENSG00000135250,984.713832656904,747.657126941086,899.520625745667,870.111522060333,1038.49006413707,902.038931403992,996.954223812938,821.553498763279
ENSG00000135253,8.7920877915795,2.23181231922712,2.54341364489821,1.49247259358548,10.1895999751798,4.28861615564497,5.43003389876328,1.05870296232381
ENSG00000135269,1037.46635940638,1542.18231258594,1543.85208245321,1153.68131484157,1798.46439561923,1293.73254028623,974.148081438133,802.496845441451
ENSG00000135272,1019.88218382322,1411.62129191116,1069.92933995385,1611.87040107232,1182.84273045212,1302.30977259752,1196.77947128743,1607.11109680755
ENSG00000135297,380.990470968445,334.771847884068,296.731591904791,270.137539438971,371.920399094061,287.337282428213,316.027972908023,287.967205752077
ENSG00000135298,2.9306959305265,3.34771847884068,0.847804548299403,0,0,1.42953871854832,1.08600677975266,0
ENSG00000135299,81.0825874112332,73.6498065344951,103.432154892527,107.458026738154,34.8144665818642,21.4430807782249,123.804772891803,141.866196951391
ENSG00000135312,0,4.46362463845425,0,0,4.2456666563249,25.7316969338698,1.08600677975266,7.41092073626669
ENSG00000135314,57.6370199670212,65.8384634172001,47.4770547047666,37.3118148396369,39.0601332381891,32.1646211673373,64.0744000054067,47.6416333045716
ENSG00000135315,352.660410306689,301.294663095662,341.66523296466,271.630012032557,422.019265638695,293.770206661681,352.952203419613,272.08666131722
ENSG00000135316,2326.97256883804,2711.65196786095,2145.79331174579,2604.36467580666,2406.44386080495,2783.31188501359,2255.63608154627,2251.86120086275
ENSG00000135317,962.245163856201,1069.03810090979,1123.34102649671,1410.38660093828,1135.29126390128,1172.22174920963,1138.13510518078,1167.74936744317
ENSG00000135318,5080.84984488944,3337.67532340416,4558.64505620589,2050.65734358645,4518.23845566096,2401.62504716118,7650.91776335746,4141.64598861076
ENSG00000135324,0,2.23181231922712,0,1.49247259358548,0,0,7.60204745826859,7.41092073626669
ENSG00000135334,699.459428752325,768.859343973744,796.936275401439,849.216905750137,866.115997890279,725.490899663274,773.236827183891,781.322786194974
ENSG00000135336,614.469246767056,629.371074022049,722.329475151092,732.804043450469,697.987598299813,705.477357603598,628.797925476788,654.278430716117
ENSG00000135338,241.293964946682,205.326733368895,228.05942349254,252.227868315946,248.796066060639,200.135420596765,244.351525444348,251.971305033068
ENSG00000135341,1342.25873618114,1310.07383138632,1478.57113223416,1461.13066912018,1714.40019582399,1666.12737646807,1445.47502385079,1396.42920730511
ENSG00000135346,0,5.57953079806781,7.63024093469463,0,0,0,0,5.29351481161907
ENSG00000135362,47.8680335319328,158.458674665126,61.8897320258565,147.754786764962,51.7971332071638,200.135420596765,68.4184271244173,157.746741386248
ENSG00000135363,3.90759457403533,4.46362463845425,4.23902274149702,4.47741778075643,0,1.42953871854832,6.51604067851594,2.11740592464763
ENSG00000135365,1378.40398599096,1132.64475200776,1306.46680892938,1385.01456684732,1502.11686300775,1517.45534973905,1367.28253570859,1306.43945550759
ENSG00000135372,694.57493553478,778.902499410266,754.546047986469,746.236296792739,718.366798250173,994.244178750359,785.18290176117,791.909815818212
ENSG00000135378,8.7920877915795,15.6226862345899,2.54341364489821,26.8645066845386,4.2456666563249,6.43292423346746,16.2901016962898,35.9959007190097
ENSG00000135387,6185.72221069793,5695.58503866762,6297.49218476797,5513.19376070475,6503.51218415848,5756.7524195941,5600.53696318445,5075.42200138036
ENSG00000135390,1813.12388235239,1951.71987316412,2014.38360675938,1690.97144853235,1919.04132865885,1629.67413914509,1836.43746456174,1674.86808639627
ENSG00000135392,357.544903524233,296.831038457207,356.925714834049,314.911717246536,427.96319895755,383.831145930225,329.060054265055,339.843650905944
ENSG00000135404,22253.7510991312,20609.6708619029,22722.8575035206,21382.6548482991,26746.0016681843,24533.7434877263,23289.4153917957,18419.3141385097
ENSG00000135406,0.976898643508833,5.57953079806781,3.39121819319761,0,1.69826666252996,0,2.17201355950531,2.11740592464763
ENSG00000135407,67.4060064021095,91.504305088312,90.7150866680362,113.427917112496,81.5167998014381,69.3326278495937,68.4184271244173,105.870296232381
ENSG00000135414,670.15246944706,486.535085591513,584.985138326588,458.189086230742,635.151731786205,436.009309157239,583.185640727176,433.00951159044
ENSG00000135423,23.445567444212,21.2022170326577,40.6946183183714,29.8494518717095,24.6248666066844,29.3055437302406,33.6662101723323,22.2327622088001
ENSG00000135424,2599.52729037701,1685.01830101648,3009.70614646288,2219.3067466616,1733.93026244309,1430.2534879076,2945.2503866892,1992.47897509342
ENSG00000135436,6.83829050456183,3.34771847884068,4.23902274149702,7.46236296792739,5.09479998758988,6.43292423346746,5.43003389876328,9.52832666091432
ENSG00000135437,110.389546716498,95.9679297267663,100.04093669933,37.3118148396369,60.2884665198136,43.6009309157239,82.5365152612019,30.7023859073906
ENSG00000135439,4.88449321754417,2.23181231922712,2.54341364489821,4.47741778075643,4.2456666563249,0.714769359274162,2.17201355950531,4.23481184929525
ENSG00000135441,102.574357568428,100.431554365221,73.7589957020481,68.6537393049319,56.8919331947537,66.473550412497,69.50443390417,53.9938510785145
ENSG00000135446,1478.04764762886,967.490640384958,1185.23075852257,622.361071525144,1213.41153037766,687.608123621744,1296.69209502467,743.209479551317
ENSG00000135451,8.7920877915795,10.0431554365221,5.93463183809582,10.4473081550983,5.94393331885486,6.43292423346746,2.17201355950531,4.23481184929525
ENSG00000135452,390.759457403533,443.014745366584,373.881805800037,529.827770722844,401.640065688335,526.785017785057,333.404081384065,395.954907909106
ENSG00000135454,3.90759457403533,8.92724927690849,2.54341364489821,5.96989037434191,10.1895999751798,12.8658484669349,3.25802033925797,4.23481184929525
ENSG00000135457,533.386659355823,453.057900803106,558.703197329307,608.928818182875,611.375998510786,567.526871263684,554.949464453607,500.766501179164
ENSG00000135469,129.927519586675,137.256457632468,116.149223117018,132.830060829107,111.236466395712,80.7689375979803,103.170644076502,98.4593754961146
ENSG00000135472,302.838579487738,91.504305088312,167.017496014982,56.7139585562481,298.045799274008,116.507405561688,177.019105099683,37.0546036813335
ENSG00000135473,443.51198415301,613.748387787459,497.66126985175,458.189086230742,415.226198988575,428.861615564497,431.144691561804,495.472986367545
ENSG00000135476,58.61391861053,43.5203402249289,50.0204683496648,47.7591229947353,32.2670665880692,50.7486245084655,42.3542644103536,43.4068214552764
ENSG00000135477,0,1.11590615961356,1.69560909659881,0,1.69826666252996,2.85907743709665,3.25802033925797,1.05870296232381
ENSG00000135480,29.306959305265,84.8088681306307,245.015514458528,243.273032754433,100.197733089268,420.284383253207,119.460745772792,183.15561248202
ENSG00000135482,98.6667629943922,99.315648205607,85.6282593782397,86.5634104279577,93.4046664391478,83.6280150350769,98.8266169574917,85.7549399482289
ENSG00000135486,12940.9763305615,15556.8477711727,11423.3184837862,12420.3569238183,9699.65004303986,10760.8527038725,10514.7176415652,11093.0896392289
ENSG00000135502,13.6765810091237,26.7817478307255,18.6517000625869,19.4021437166112,20.3791999503595,23.5873888560473,11.9460745772792,25.4088710957715
ENSG00000135503,662.337280298989,795.641091804469,644.331456707547,828.32228943994,639.39739844253,847.001690739882,671.152189887141,817.318686913984
ENSG00000135506,5329.95899898419,5444.50615275457,6258.4931755462,6040.03658624043,6183.38891827158,5682.41640622959,5188.94039365819,5261.75372274935
ENSG00000135519,1.95379728701767,2.23181231922712,3.39121819319761,0,4.2456666563249,8.57723231128994,6.51604067851594,0
ENSG00000135521,238.363269016155,331.424129405228,300.970614646288,376.10309358354,357.485132462557,418.140075175385,294.30783731297,271.027958354896
ENSG00000135525,38.0990470968445,30.1294663095662,60.1941229292576,44.7741778075643,21.2283332816245,31.4498518080631,65.1604067851594,48.7003362668954
ENSG00000135535,6998.50188209728,6057.13863438241,6612.87547673535,7125.06416177707,7031.6731162053,7072.64281001783,7271.90139722378,6594.66075231503
ENSG00000135537,70.336702332636,87.0406804498578,66.9765593156529,83.5784652407867,69.6289331637283,70.762166568142,68.4184271244173,63.5221777394288
ENSG00000135540,525.571470207752,834.697807390944,480.705178885762,617.883653744388,672.513598361864,894.891237811251,355.124216979119,437.244323439735
ENSG00000135541,418.112619421781,330.308223245614,507.834924431343,362.670840241271,545.992732003382,397.411763756434,554.949464453607,359.959007190097
ENSG00000135549,5.861391861053,3.34771847884068,8.47804548299403,4.47741778075643,4.2456666563249,0.714769359274162,5.43003389876328,4.23481184929525
ENSG00000135577,1.95379728701767,1.11590615961356,5.08682728979642,5.96989037434191,2.54739999379494,1.42953871854832,8.68805423802125,1.05870296232381
ENSG00000135587,74.2442969066713,79.2293373325629,78.8458229918445,80.5935200536158,86.6115997890279,80.7689375979803,82.5365152612019,63.5221777394288
ENSG00000135596,1205.4929260899,1712.91595500682,1125.03663559331,1450.68336096508,1065.66233073755,1328.75623889067,1166.37128145435,1676.98549232092
ENSG00000135597,408.343632986692,376.06037578977,369.64278305854,392.52029211298,478.911198833449,362.388065152,447.434793258094,390.661393097487
ENSG00000135604,3.90759457403533,13.3908739153627,10.1736545795928,65.668794117761,5.09479998758988,21.4430807782249,6.51604067851594,44.4655244176002
ENSG00000135605,17.584175583159,21.2022170326577,32.2165728353773,41.7892326203934,22.9265999441545,11.4363097483866,36.9242305115903,20.1153562841525
ENSG00000135617,226.640485294049,185.240422495851,144.126773210899,168.649403075159,182.563666221971,100.782479657657,168.331050861662,168.333771009486
ENSG00000135622,322.376552357915,253.310698232278,255.18916903812,264.167649064629,275.119199329853,312.354210002809,280.189749176185,262.558334656306
ENSG00000135624,2378.74819694401,2755.17230808588,2322.13665779207,2346.16691711637,2510.88726055055,2666.8044794519,2226.31389849295,2373.61204152999
ENSG00000135631,1893.22957112012,1837.89744488354,1711.7173830165,1840.21870789089,1570.04752950895,1683.28184109065,1980.87636626884,1948.01345067582
ENSG00000135632,485.51862582389,427.392059131994,440.01056056739,371.625675802784,439.001932263995,441.727464031432,489.789057668448,408.659343456992
ENSG00000135636,1.95379728701767,1.11590615961356,1.69560909659881,4.47741778075643,6.79306665011984,4.28861615564497,3.25802033925797,0
ENSG00000135637,147.511695169834,117.170146759424,108.518982182324,95.5182459894705,139.257866327457,132.23233146572,98.8266169574917,89.9897517975241
ENSG00000135643,13.6765810091237,16.7385923942034,9.32585003129344,13.4322533422693,5.94393331885486,10.0067710298383,14.1180881367845,14.8218414725334
ENSG00000135655,668.198672160042,716.411754471906,679.091443187822,759.668550135008,755.728664825832,731.923823896742,720.022494976011,676.511192924917
ENSG00000135677,8288.98499017245,7231.07191429588,10888.3538138092,10212.9899579054,11449.713838777,10101.1205852625,9575.32177707917,9370.57991952807
ENSG00000135678,518.73317970319,667.31188344891,349.295473899354,1210.39527339782,472.967265514594,2034.94836585354,482.187010210179,1115.8729222893
ENSG00000135679,2588.78140529841,1641.49796079155,2625.65068608325,1720.82090040406,2582.2144603768,1907.71941990274,2374.01082053931,1525.59096870862
ENSG00000135686,1608.95206585905,1806.65207241436,1339.53118631306,1713.35853743613,1378.14339664306,1634.67752466001,1656.1603391228,2029.53357877475
ENSG00000135697,3.90759457403533,1.11590615961356,4.23902274149702,0,2.54739999379494,1.42953871854832,4.34402711901062,1.05870296232381
ENSG00000135698,287.208201191597,389.451249705133,263.667214521114,243.273032754433,319.274132555632,313.068979362083,184.621152557952,226.562433937296
ENSG00000135709,1510.28530286466,1037.79272844061,1313.24924531578,1349.19522460127,1286.43699686644,740.501056208032,1832.09343744273,1956.48307437441
ENSG00000135720,3560.7955555897,3390.122912906,3171.63681518807,3298.3644318239,3414.36512501648,3553.11848495186,3225.44013586539,3360.32320241578
ENSG00000135722,95.7360670638657,94.8520235671527,68.6721684122517,73.1311570856884,63.6849998448735,58.6110874604813,70.5904406839226,75.1679103249908
ENSG00000135723,431.789200430904,248.847073593824,325.556946546971,170.141875668744,539.199665353262,336.65636821813,442.004759359331,229.738542824268
ENSG00000135736,268.647126964929,282.324258382231,299.275005549689,216.408526069894,244.550399404314,217.289885219345,319.285993247281,274.204067241868
ENSG00000135740,106.481952142463,101.547460524834,110.214591278922,79.1010474600303,139.257866327457,95.7790941427377,111.858698314524,82.5788310612574
ENSG00000135744,244.224660877208,61.3748387787459,1335.29216357156,713.401899733858,1408.7121965686,860.582308566091,447.434793258094,191.62523618061
ENSG00000135747,53.7294253929858,47.9839648633831,38.9990092217726,71.6386844921029,43.305799894514,47.1747777120947,53.2143322078801,53.9938510785145
ENSG00000135749,562.693618661088,364.901314193635,713.851429668098,437.294469920545,627.50953180482,424.572999408852,696.130345821453,488.062065631278
ENSG00000135750,37.1221484533357,69.1861818960408,11.8692636761916,14.9247259358548,82.365933132703,90.0609392685444,79.2784949219439,116.457325855619
ENSG00000135763,132.858215517201,169.617736261261,148.365795952396,158.202094920061,152.843999627696,223.722809452813,137.922861028587,135.513979177448
ENSG00000135766,1568.89922147519,1626.99118071657,1258.14194967631,1467.10055949452,1230.39419700296,2165.03638924144,1542.12962724877,1499.12339465052
ENSG00000135773,0.976898643508833,1.11590615961356,5.08682728979642,4.47741778075643,2.54739999379494,2.14430807782249,2.17201355950531,0
ENSG00000135775,436.673693648448,353.742252597499,453.575433340181,419.384798797519,543.445332009587,515.348708036671,494.133084787459,355.724195340801
ENSG00000135776,272.554721538964,315.801443170638,262.819409972815,356.700949866929,251.343466054434,336.65636821813,273.673708497669,354.665492378477
ENSG00000135778,912.42333303725,603.705232350937,676.548029542924,514.90304478699,660.625731724154,561.808716389491,752.602698368591,574.875708541831
ENSG00000135801,259.85503917335,355.974064916726,278.079891842204,362.670840241271,323.519799211957,426.717307486675,233.491457646821,328.197918320382
ENSG00000135821,4947.99162937224,42424.5203761884,4218.67543233783,33162.7410294693,4479.17832242277,17463.9597551456,3741.2933562479,46451.6511749196
ENSG00000135823,709.228415187413,736.498065344951,680.787052284421,1083.53510294306,646.19046509265,991.385101313262,671.152189887141,938.010824618899
ENSG00000135828,392.713254690551,384.987625066679,490.878833465355,486.546065508866,180.865399559441,199.420651237491,376.844352574172,422.422481967202
ENSG00000135829,3708.30725075953,3853.22396914563,3370.87088403843,3198.36876805368,3630.04499115779,3605.29664817887,3198.28996637157,3074.47340258835
ENSG00000135835,386.851862829498,364.901314193635,362.860346672145,359.6858950541,348.993799149907,329.508674625389,377.930359353924,412.894155306287
ENSG00000135837,2201.92954246891,2276.44856561167,2486.61074016215,2480.48945053906,2634.86072691523,2779.02326885794,2682.43674598906,3071.29729370138
ENSG00000135838,41.029743027371,78.1134311729493,37.3034001251738,65.668794117761,61.9867331823435,74.3360133645128,34.752216952085,52.9351481161907
ENSG00000135842,2625.90355375174,1541.06640642633,2872.36180963838,2007.37563837247,1523.34519628937,781.242909686659,3449.15753249444,2071.8816972677
ENSG00000135845,247.155356807735,326.960504766774,279.775500938803,394.012764706566,321.821532549427,337.371137577404,325.802033925797,386.426581248192
ENSG00000135847,818.641063260402,615.980200106686,718.090452409595,591.019147059849,802.430998045406,666.165042843519,703.732393279721,539.938510785145
ENSG00000135862,22627.9032795951,44135.204518876,26047.0991374026,41353.4306230664,27297.0892001753,41161.4230925212,22895.1949307455,45984.7631685348
ENSG00000135870,641.822408785304,663.964164970069,572.268070102097,747.728769386324,672.513598361864,715.484128633436,608.163796661487,763.324835835469
ENSG00000135899,450.350274657572,601.47342003171,451.879824243582,744.743824199153,466.174198864474,480.325009432237,486.53103732919,866.019023180879
ENSG00000135900,320.422755070897,313.569630851411,341.66523296466,361.178367647685,326.067199205752,321.646211673373,286.705789854701,332.432730169677
ENSG00000135905,571.485706452668,678.470945045045,342.513037512959,374.610620989955,534.104865365672,454.593312498367,596.217722084208,580.16922335345
ENSG00000135912,224.686688007032,206.442639528509,174.647736949677,199.991327540454,237.757332754194,290.19635986531,255.211593241874,220.210216163353
ENSG00000135913,116.250938577551,92.6202112479256,118.692636761916,79.1010474600303,124.822599695952,146.527718651203,127.062793231061,91.048454759848
ENSG00000135914,7.81518914807067,4.46362463845425,17.8038955142875,16.4171985294402,6.79306665011984,10.7215403891124,13.0320813570319,5.29351481161907
ENSG00000135916,3552.98036644163,3387.89110058677,3403.9352614221,3335.67624666354,4127.63712327907,4254.30722639981,3881.38823083599,3760.51292217419
ENSG00000135917,35.168351166318,100.431554365221,28.8253546421797,47.7591229947353,22.0774666128895,40.0270841193531,24.9781559343111,105.870296232381
ENSG00000135919,8399.37453688895,4411.17704895241,18516.8991394073,12280.0645000213,8755.41377867321,6539.42486799931,9592.69788555521,6515.25803014075
ENSG00000135924,2232.21340041768,1880.30187894885,1873.64805174168,1631.27254478893,1912.24826200873,1700.43630571323,2008.02653576266,1610.28720569452
ENSG00000135926,4642.22235395398,6251.30630615517,4111.00425470381,6929.55025201737,4030.83592351486,4973.36520182962,4407.01551223628,6898.50850250197
ENSG00000135929,968.106555717254,820.191027315968,1027.53911253888,1079.0576851623,1080.94673070032,1057.85865172576,1355.33646113131,1314.90907920618
ENSG00000135930,921.21542082883,1142.68790744429,1125.03663559331,1322.33071791673,1059.71839741869,1195.80913806567,910.073681432726,1059.76166528614
ENSG00000135931,559.762922730562,578.039390679825,963.953771416422,1880.5154679177,821.961064664501,1341.6220873576,923.105762789758,1105.28589266606
ENSG00000135932,1711.52642342748,1957.29940396219,1417.5292047566,1937.22942647395,1424.84572986264,1508.87811742776,1451.9910645293,2011.53562841525
ENSG00000135940,947.591684203568,1120.36978425202,1097.90689004773,1088.01252072381,1034.24439748075,1215.82268012535,988.266169574917,920.012874259394
ENSG00000135945,416.158822134763,355.974064916726,395.076919507522,374.610620989955,444.096732251584,358.814218355629,444.176772918836,392.778799022135
ENSG00000135951,30.2838579487738,27.897653990339,32.2165728353773,32.8343970588805,40.758399900719,25.0169275745957,46.6982915293642,46.5829303422478
ENSG00000135953,177.795553118608,148.415519228604,218.733573461246,210.438635695552,163.882732934141,190.128649566927,182.449138998446,225.503730974972
ENSG00000135956,1945.00519922609,2312.1575627193,2075.42553423694,2729.73237366784,2217.08712793286,2683.2441747152,2137.26134255323,2909.31574046584
ENSG00000135966,636.937915567759,710.832223673839,557.855392781007,649.225578209683,606.281198523196,696.185355933034,703.732393279721,762.266132873146
ENSG00000135968,1331.51285110254,1235.30811869221,1339.53118631306,1214.87269117858,1679.58572924213,1603.94244221122,1200.03749162668,1122.22514006324
ENSG00000135972,211.987005641417,175.197267059329,211.951137074851,219.393471257065,232.662532766604,210.142191626604,191.137193236467,177.862097670401
ENSG00000135974,518.73317970319,503.273677985716,550.225151846313,514.90304478699,540.897932015792,527.499787144331,554.949464453607,525.116669312611
ENSG00000135976,440.581288222484,299.062850776434,485.792006175558,295.509573529924,482.307732158509,356.669910277807,476.756976311416,348.313274604535
ENSG00000135999,595.908172540388,541.214487412577,632.462193031355,585.049256685507,637.69913178,571.100718060055,653.776081411099,621.458638884078
ENSG00000136002,24.4224660877208,29.0135601499526,32.2165728353773,28.3569792781241,21.2283332816245,17.869233981854,35.8382237318377,15.8805444348572
ENSG00000136003,2949.25700475317,2960.49904145478,2524.76194483562,2599.8872580259,2700.24399342264,2157.88869564869,2258.89410188552,2175.63458757544
ENSG00000136010,2150.15391436294,1821.15885248933,2439.13368545738,1831.26387232938,1918.19219532759,1931.30680875879,2758.45722057175,2036.94449951102
ENSG00000136011,1.95379728701767,3.34771847884068,3.39121819319761,7.46236296792739,3.39653332505992,5.00338551491913,4.34402711901062,5.29351481161907
ENSG00000136014,207.102512423873,248.847073593824,183.125782432671,283.569792781241,147.749199640106,247.31019830886,226.975416968305,296.436829450668
ENSG00000136021,1137.11002104428,1074.61763170786,1149.62296749399,1219.35010895933,1176.89879713326,1104.31866007858,1223.92964078124,1248.21079257978
ENSG00000136026,4294.44643686483,3322.05263716957,4350.08513732424,3989.37924265398,5017.52885444477,4556.65466537278,4125.73975628034,3271.39215358058
ENSG00000136040,3911.50216860937,3422.48419153479,4416.21389209159,4237.12969318917,5981.29518543052,6423.63223179689,3054.93707144422,3168.69796623517
ENSG00000136044,2437.36211555454,2245.20319314249,2588.34728595808,2928.23122861471,2004.80379511662,1608.94582772614,2990.86267143881,3093.53005591018
ENSG00000136045,853.80941442672,958.563391108049,896.129407552469,1029.80608957398,856.775531246365,988.526023876166,821.021125493008,848.021072821375
ENSG00000136048,4902.07739312733,3380.07975746948,7302.98837905106,6687.76969185652,5439.54812008346,5466.55605972879,6345.53761409477,4776.86776600505
ENSG00000136051,2029.01848256785,2425.97999099988,1597.26376899608,2222.29169184878,2044.71306168607,2301.5573368628,1674.6224543786,2394.78610077647
ENSG00000136052,381.967369611954,197.5153902516,430.684710536097,240.288087567262,375.316932419121,157.96402839959,654.862088190852,347.254571642211
ENSG00000136059,177.795553118608,176.313173218943,186.517000625869,143.277368984206,124.822599695952,102.926787735479,173.761084760425,143.983602876039
ENSG00000136068,1679.28876819168,1811.11569705281,1787.17198781514,1962.6014605649,1136.98953056381,2563.16292235714,2036.26271203623,2672.16627690531
ENSG00000136098,179.749350405625,234.340293518848,248.406732651725,310.434299465779,203.791999503595,175.833262381444,199.825247474489,239.266869485182
ENSG00000136100,677.96765859513,803.452434921764,763.024093469463,1007.4190006702,696.289331637284,803.400759824158,761.290752606612,903.073626862213
ENSG00000136104,378.059775037918,312.453724691797,242.472100813629,261.182703877458,267.476999348469,225.152348171361,269.329681378659,277.380176128839
ENSG00000136108,471.842044814766,391.68306202436,378.120828541534,350.731059492587,443.247598920319,313.783748721357,381.188379693182,291.143314639049
ENSG00000136111,543.155645790911,690.745912800794,489.183224368756,917.870645055069,635.151731786205,718.343206070533,575.583593268908,983.535051998823
ENSG00000136114,64.475310471583,121.633771397878,170.40871420818,171.63434826233,65.3832665074034,85.0575537536253,133.578833909577,138.69008806442
ENSG00000136122,52.752526749477,58.0271202999052,50.0204683496648,70.1462118985174,50.9479998758988,57.8963181012071,41.2682576306009,61.4047718147812
ENSG00000136141,716.066705691975,438.55112072813,528.182233590528,374.610620989955,596.091598548016,425.287768768126,660.292122089615,390.661393097487
ENSG00000136143,679.921455882148,696.325443598862,718.090452409595,735.78898863764,727.707264894088,684.749046184647,720.022494976011,619.341232959431
ENSG00000136144,873.347387296897,769.975250133357,832.544066430014,873.096467247504,1174.35139713947,902.038931403992,1032.79244754478,783.440192119622
ENSG00000136146,390.759457403533,428.507965291608,406.946183183714,519.380462567746,383.808265731771,407.418534786272,395.306467829967,430.892105665792
ENSG00000136147,462.073058379678,544.562205891418,479.009569789163,556.692277407383,517.971332071638,511.060091881026,402.908515288235,479.592441932687
ENSG00000136149,1159.57868984499,1268.78530348062,1075.01616724364,1123.83186296986,985.843797598642,1067.8654227556,1189.17742382916,1022.7070616048
ENSG00000136152,553.901530869509,575.807578360598,521.399797204133,513.410572193404,544.294465340852,501.768090210462,532.143322078801,510.294827840078
ENSG00000136153,1703.71123427941,1901.50409598151,3714.23172609969,4084.89748864345,2382.66812752953,5147.05415613324,2843.16574939245,3071.29729370138
ENSG00000136156,11066.3078336681,17061.0892743317,13153.6875668652,18678.2945087222,11105.8148396147,14333.2699615248,14123.5181706833,20771.7521207932
